"date","confirmed","deaths","tests","positives","recovered","hosp","icu","vent","population","administrative_area_level","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","id"
2020-06-05,1060,6,212870,1060,1046,2,1,1,5115451,2,"Australia","Queensland",,"36068882"
2020-06-05,440,4,111625,440,436,0,0,0,1756494,2,"Australia","South Australia",,"165128d0"
2020-06-05,228,13,31813,226,210,2,0,0,535500,2,"Australia","Tasmania",,"86525f8e"
2020-06-05,1681,19,542958,1681,1586,7,1,1,6629870,2,"Australia","Victoria",,"6c5dccdb"
2020-06-05,596,9,107811,596,557,0,0,0,2630557,2,"Australia","Western Australia",,"1f999f12"
2020-06-06,107,3,20132,107,104,0,0,0,428060,2,"Australia","Australian Capital Territory",,"f42f23e3"
2020-06-06,3110,48,555956,3110,2719,9,0,0,8117976,2,"Australia","New South Wales",,"5c4dd6e0"
2020-06-06,29,0,9330,29,29,0,0,0,245562,2,"Australia","Northern Territory",,"a079fdb2"
2020-06-06,1061,6,216458,1061,1046,2,1,1,5115451,2,"Australia","Queensland",,"36068882"
2020-06-06,440,4,113503,440,436,0,0,0,1756494,2,"Australia","South Australia",,"165128d0"
2020-06-06,228,13,32283,226,210,2,0,0,535500,2,"Australia","Tasmania",,"86525f8e"
2020-06-06,1681,19,530816,1681,1589,8,3,1,6629870,2,"Australia","Victoria",,"6c5dccdb"
2020-06-06,599,9,112110,599,559,0,0,0,2630557,2,"Australia","Western Australia",,"1f999f12"
2020-06-07,108,3,20487,108,104,0,0,0,428060,2,"Australia","Australian Capital Territory",,"f42f23e3"
2020-06-07,3109,48,565163,3109,2723,9,0,0,8117976,2,"Australia","New South Wales",,"5c4dd6e0"
2020-06-07,29,0,9454,29,29,0,0,0,245562,2,"Australia","Northern Territory",,"a079fdb2"
2020-06-07,1061,6,219422,1061,1046,2,1,1,5115451,2,"Australia","Queensland",,"36068882"
2020-06-07,440,4,114749,440,436,0,0,0,1756494,2,"Australia","South Australia",,"165128d0"
2020-06-07,228,13,32724,226,211,1,0,0,535500,2,"Australia","Tasmania",,"86525f8e"
2020-06-07,1685,19,539956,1685,1593,6,2,1,6629870,2,"Australia","Victoria",,"6c5dccdb"
2020-06-07,599,9,115507,599,559,0,0,0,2630557,2,"Australia","Western Australia",,"1f999f12"
2020-06-08,108,3,20683,108,104,0,0,0,428060,2,"Australia","Australian Capital Territory",,"f42f23e3"
2020-06-08,3112,48,571113,3112,2724,9,0,0,8117976,2,"Australia","New South Wales",,"5c4dd6e0"
2020-06-08,29,0,9477,29,29,0,0,0,245562,2,"Australia","Northern Territory",,"a079fdb2"
2020-06-08,1062,6,221212,1062,1050,2,1,1,5115451,2,"Australia","Queensland",,"36068882"
2020-06-08,440,4,115802,440,436,0,0,0,1756494,2,"Australia","South Australia",,"165128d0"
2020-06-08,228,13,33023,226,211,1,0,0,535500,2,"Australia","Tasmania",,"86525f8e"
2020-06-08,1687,19,543708,1687,1595,7,2,1,6629870,2,"Australia","Victoria",,"6c5dccdb"
2020-06-08,599,9,118497,599,559,0,0,0,2630557,2,"Australia","Western Australia",,"1f999f12"
2020-06-09,108,3,20975,108,104,0,0,0,428060,2,"Australia","Australian Capital Territory",,"f42f23e3"
2020-06-09,3114,48,575856,3114,2729,9,0,0,8117976,2,"Australia","New South Wales",,"5c4dd6e0"
2020-06-09,29,0,9558,29,29,0,0,0,245562,2,"Australia","Northern Territory",,"a079fdb2"
2020-06-09,1062,6,224050,1062,1051,2,1,1,5115451,2,"Australia","Queensland",,"36068882"
2020-06-09,440,4,116561,440,436,0,0,0,1756494,2,"Australia","South Australia",,"165128d0"
2020-06-09,228,13,33398,226,211,1,0,0,535500,2,"Australia","Tasmania",,"86525f8e"
2020-06-09,1687,19,547899,1687,1602,7,1,1,6629870,2,"Australia","Victoria",,"6c5dccdb"
2020-06-09,599,9,122387,599,560,0,0,0,2630557,2,"Australia","Western Australia",,"1f999f12"
2020-06-10,108,3,21411,108,104,0,0,0,428060,2,"Australia","Australian Capital Territory",,"f42f23e3"
2020-06-10,3117,48,581559,3117,2735,9,0,0,8117976,2,"Australia","New South Wales",,"5c4dd6e0"
2020-06-10,29,0,9747,29,29,0,0,0,245562,2,"Australia","Northern Territory",,"a079fdb2"
2020-06-10,1062,6,230792,1062,1051,1,1,1,5115451,2,"Australia","Queensland",,"36068882"
2020-06-10,440,4,117847,440,436,0,0,0,1756494,2,"Australia","South Australia",,"165128d0"
2020-06-10,228,13,34054,226,211,1,0,0,535500,2,"Australia","Tasmania",,"86525f8e"
2020-06-10,1691,19,557844,1691,1616,9,2,1,6629870,2,"Australia","Victoria",,"6c5dccdb"
2020-06-10,601,9,126700,601,564,0,0,0,2630557,2,"Australia","Western Australia",,"1f999f12"
2020-06-11,108,3,21938,108,104,0,0,0,428060,2,"Australia","Australian Capital Territory",,"f42f23e3"
2020-06-11,3117,48,591305,3117,2738,10,0,0,8117976,2,"Australia","New South Wales",,"5c4dd6e0"
2020-06-11,29,0,9939,29,29,0,0,0,245562,2,"Australia","Northern Territory",,"a079fdb2"
2020-06-11,1063,6,235917,1063,1051,1,1,1,5115451,2,"Australia","Queensland",,"36068882"
2020-06-11,440,4,119981,440,436,0,0,0,1756494,2,"Australia","South Australia",,"165128d0"
2020-06-11,228,13,34674,226,211,1,0,0,535500,2,"Australia","Tasmania",,"86525f8e"
2020-06-11,1699,19,564192,1699,1621,6,1,1,6629870,2,"Australia","Victoria",,"6c5dccdb"
2020-06-11,601,9,133277,601,571,0,0,0,2630557,2,"Australia","Western Australia",,"1f999f12"
2020-06-12,108,3,22492,108,104,0,0,0,428060,2,"Australia","Australian Capital Territory",,"f42f23e3"
2020-06-12,3115,48,606525,3115,2743,10,0,0,8117976,2,"Australia","New South Wales",,"5c4dd6e0"
2020-06-12,29,0,10217,29,29,0,0,0,245562,2,"Australia","Northern Territory",,"a079fdb2"
2020-06-12,1064,6,240861,1064,1051,2,1,1,5115451,2,"Australia","Queensland",,"36068882"
2020-06-12,440,4,122481,440,436,0,0,0,1756494,2,"Australia","South Australia",,"165128d0"
2020-06-12,228,13,35498,226,213,1,0,0,535500,2,"Australia","Tasmania",,"86525f8e"
2020-06-12,1703,19,572985,1703,1632,5,1,1,6629870,2,"Australia","Victoria",,"6c5dccdb"
2020-06-12,602,9,134491,602,575,0,0,0,2630557,2,"Australia","Western Australia",,"1f999f12"
2020-06-13,108,3,22779,108,104,0,0,0,428060,2,"Australia","Australian Capital Territory",,"f42f23e3"
2020-06-13,3119,48,620650,3119,2763,9,0,0,8117976,2,"Australia","New South Wales",,"5c4dd6e0"
2020-06-13,29,0,10340,29,29,0,0,0,245562,2,"Australia","Northern Territory",,"a079fdb2"
2020-06-13,1065,6,245713,1065,1051,2,1,0,5115451,2,"Australia","Queensland",,"36068882"
2020-06-13,440,4,124541,440,436,0,0,0,1756494,2,"Australia","South Australia",,"165128d0"
2020-06-13,228,13,36008,226,213,0,0,0,535500,2,"Australia","Tasmania",,"86525f8e"
2020-06-13,1711,19,582514,1711,1641,5,1,0,6629870,2,"Australia","Victoria",,"6c5dccdb"
2020-06-13,602,9,140106,602,575,0,0,0,2630557,2,"Australia","Western Australia",,"1f999f12"
2020-06-14,108,3,23217,108,104,0,0,0,428060,2,"Australia","Australian Capital Territory",,"f42f23e3"
2020-06-14,3128,48,634241,3128,2766,9,0,0,8117976,2,"Australia","New South Wales",,"5c4dd6e0"
2020-06-14,29,0,10464,29,29,0,0,0,245562,2,"Australia","Northern Territory",,"a079fdb2"
2020-06-14,1065,6,249627,1065,1051,1,1,0,5115451,2,"Australia","Queensland",,"36068882"
2020-06-14,440,4,125732,440,436,0,0,0,1756494,2,"Australia","South Australia",,"165128d0"
2020-06-14,228,13,36314,226,213,0,0,0,535500,2,"Australia","Tasmania",,"86525f8e"
2020-06-14,1720,19,590853,1720,1657,6,2,0,6629870,2,"Australia","Victoria",,"6c5dccdb"
2020-06-14,602,9,141905,602,582,0,0,0,2630557,2,"Australia","Western Australia",,"1f999f12"
2020-06-15,108,3,23571,108,104,0,0,0,428060,2,"Australia","Australian Capital Territory",,"f42f23e3"
2020-06-15,3131,48,641442,3131,2766,9,0,0,8117976,2,"Australia","New South Wales",,"5c4dd6e0"
2020-06-15,29,0,10488,29,29,0,0,0,245562,2,"Australia","Northern Territory",,"a079fdb2"
2020-06-15,1065,6,251322,1065,1051,1,1,0,5115451,2,"Australia","Queensland",,"36068882"
2020-06-15,440,4,126572,440,436,0,0,0,1756494,2,"Australia","South Australia",,"165128d0"
2020-06-15,228,13,36471,226,213,0,0,0,535500,2,"Australia","Tasmania",,"86525f8e"
2020-06-15,1732,19,594865,1732,1661,7,3,0,6629870,2,"Australia","Victoria",,"6c5dccdb"
2020-06-15,602,9,143418,602,591,0,0,0,2630557,2,"Australia","Western Australia",,"1f999f12"
2020-06-16,108,3,23837,108,104,0,0,0,428060,2,"Australia","Australian Capital Territory",,"f42f23e3"
2020-06-16,3134,48,649337,3134,2768,10,0,0,8117976,2,"Australia","New South Wales",,"5c4dd6e0"
2020-06-16,29,0,10665,29,29,0,0,0,245562,2,"Australia","Northern Territory",,"a079fdb2"
2020-06-16,1065,6,254554,1065,1051,1,1,1,5115451,2,"Australia","Queensland",,"36068882"
2020-06-16,440,4,127815,440,436,0,0,0,1756494,2,"Australia","South Australia",,"165128d0"
2020-06-16,228,13,38826,226,213,0,0,0,535500,2,"Australia","Tasmania",,"86525f8e"
2020-06-16,1741,19,599895,1741,1664,6,2,1,6629870,2,"Australia","Victoria",,"6c5dccdb"
2020-06-16,602,9,143418,602,591,0,0,0,2630557,2,"Australia","Western Australia",,"1f999f12"
2020-06-17,108,3,24428,108,105,0,0,0,428060,2,"Australia","Australian Capital Territory",,"f42f23e3"
2020-06-17,3135,48,661226,3135,2770,10,0,0,8117976,2,"Australia","New South Wales",,"5c4dd6e0"
2020-06-17,29,0,10840,29,29,0,0,0,245562,2,"Australia","Northern Territory",,"a079fdb2"
2020-06-17,1066,6,259902,1066,1052,1,1,1,5115451,2,"Australia","Queensland",,"36068882"
2020-06-17,440,4,130121,440,436,0,0,0,1756494,2,"Australia","South Australia",,"165128d0"
2020-06-17,228,13,37356,226,215,0,0,0,535500,2,"Australia","Tasmania",,"86525f8e"
2020-06-17,1762,19,608826,1762,1671,5,2,2,6629870,2,"Australia","Victoria",,"6c5dccdb"
2020-06-17,602,9,148820,602,592,0,0,0,2630557,2,"Australia","Western Australia",,"1f999f12"
