Date,State,confirmed_cum,deaths_cum,tests_cum,positives_cum,recovered_cum,hosp_cum,ICU_cum,vent_cum
19-03-20,SA,42,0,0,37,0,0,0,0
19-03-20,TAS,10,0,0,10,0,0,0,0
19-03-20,VIC,150,0,17180,150,28,0,0,0
19-03-20,WA,52,1,0,0,0,0,0,0
20-03-20,ACT,6,0,2218,6,0,0,0,0
20-03-20,NSW,353,5,40651,353,0,0,0,0
20-03-20,NT,2,0,0,2,0,0,0,0
20-03-20,QLD,184,1,28386,184,0,0,0,0
20-03-20,SA,50,0,0,42,0,0,0,0
20-03-20,TAS,10,0,807,10,0,0,0,0
20-03-20,VIC,178,0,19337,178,39,0,0,0
20-03-20,WA,64,1,0,0,0,0,0,0
21-03-20,ACT,9,0,2218,9,0,0,0,0
21-03-20,NSW,436,5,46892,436,0,0,0,0
21-03-20,NT,4,0,0,4,0,0,0,0
21-03-20,QLD,221,1,29867,221,0,0,0,0
21-03-20,SA,67,0,0,50,0,0,0,0
21-03-20,TAS,16,0,807,16,0,0,0,0
21-03-20,VIC,229,0,20500,229,51,0,0,0
21-03-20,WA,90,1,0,0,0,0,0,0
22-03-20,ACT,19,0,2414,19,0,0,0,0
22-03-20,NSW,533,5,52663,533,0,0,0,0
22-03-20,NT,4,0,0,4,0,0,0,0
22-03-20,QLD,259,1,31309,259,0,0,0,0
22-03-20,SA,100,0,0,67,0,0,0,0
22-03-20,TAS,21,0,0,21,0,0,0,0
22-03-20,VIC,296,0,22900,296,70,0,0,0
22-03-20,WA,120,1,0,0,0,0,0,0
23-03-20,ACT,32,0,2608,32,0,0,0,0
23-03-20,NSW,669,5,56941,669,0,0,0,0
23-03-20,NT,4,0,0,4,0,0,0,0
23-03-20,QLD,319,1,32394,319,0,0,0,0
23-03-20,SA,134,0,0,100,0,0,0,0
23-03-20,TAS,27,0,0,27,0,0,0,0
23-03-20,VIC,355,0,23700,355,97,0,0,0
23-03-20,WA,140,1,0,0,0,0,0,0
24-03-20,ACT,39,0,2819,39,0,0,0,0
24-03-20,NSW,818,6,61848,818,0,0,0,0
24-03-20,NT,5,0,0,5,0,0,0,0
24-03-20,QLD,397,1,32394,397,0,0,0,0
24-03-20,SA,170,0,0,134,0,0,0,0
24-03-20,TAS,35,0,1139,35,0,0,0,0
24-03-20,VIC,411,0,25000,411,113,0,0,0
24-03-20,WA,175,1,0,0,0,0,0,0
25-03-20,ACT,44,0,3008,44,0,0,0,0
25-03-20,NSW,1029,6,68177,1029,0,0,0,0
25-03-20,NT,5,0,0,5,1,0,0,0
25-03-20,QLD,443,2,38860,443,0,0,0,0
25-03-20,SA,197,0,19269,170,0,0,0,0
25-03-20,TAS,41,0,1272,41,0,0,0,0
25-03-20,VIC,466,0,25500,466,128,0,0,0
25-03-20,WA,205,1,0,0,0,0,0,0
26-03-20,ACT,53,0,3272,53,1,0,0,0
26-03-20,NSW,1219,6,74006,1219,0,0,0,0
26-03-20,NT,12,0,0,12,1,0,0,0
26-03-20,QLD,493,2,38860,493,0,0,0,0
26-03-20,SA,235,0,20676,197,0,0,0,0
26-03-20,TAS,46,0,1272,46,0,0,0,0
26-03-20,VIC,520,3,26900,520,149,0,0,0
26-03-20,WA,231,2,11519,231,0,0,0,0
27-03-20,ACT,62,0,3760,62,2,0,0,0
27-03-20,NSW,1405,6,77689,1405,0,0,0,0
27-03-20,NT,14,0,0,14,2,0,0,0
27-03-20,QLD,555,2,42965,555,0,0,0,0
27-03-20,SA,257,0,23500,235,0,0,0,0
27-03-20,TAS,58,0,1779,58,0,0,0,0
27-03-20,VIC,574,3,31000,574,172,0,0,0
27-03-20,WA,255,2,12091,255,28,0,0,0
28-03-20,ACT,71,0,4059,71,2,0,0,0
28-03-20,NSW,1617,7,86524,1617,0,0,0,0
28-03-20,NT,15,0,0,15,2,0,0,0
28-03-20,QLD,625,2,42965,625,0,0,0,0
28-03-20,SA,287,0,24737,257,0,0,0,0
28-03-20,TAS,62,0,1779,62,0,0,0,0
28-03-20,VIC,685,3,35000,685,191,0,0,0
28-03-20,WA,278,2,12971,278,28,0,0,0
29-03-20,ACT,77,0,4307,77,2,0,0,0
29-03-20,NSW,1791,7,93099,1791,0,0,0,0
29-03-20,NT,15,0,1000,15,2,0,0,0
29-03-20,QLD,656,3,44999,656,0,0,0,0
29-03-20,SA,299,0,25682,287,0,0,0,0
29-03-20,TAS,66,0,1779,66,0,0,0,0
29-03-20,VIC,769,4,39000,769,193,0,0,0
29-03-20,WA,311,2,13648,311,28,0,0,0
30-03-20,ACT,78,1,4307,78,0,0,0,0
30-03-20,NSW,1918,7,96446,1918,0,0,0,0
30-03-20,NT,15,0,1000,15,2,0,0,0
30-03-20,QLD,689,3,47025,689,0,0,0,0
30-03-20,SA,305,0,26202,299,0,0,0,0
