"date","confirmed","deaths","tests","positives","recovered","hosp","icu","vent","vaccines","people_vaccinated","people_fully_vaccinated","population","administrative_area_level","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","id"
2022-03-01,1047417,2506,19495293,1047417,294076,255,41,5,14318949,5127913,5052043,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-01,10459,10,2539623,10459,1257,16,0,0,5796726,2066897,2013908,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-02,51244,35,906541,51244,8438,40,0,0,1381247,350802,345439,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-02,1150562,1884,28716945,1150562,2802,1072,45,19,16939829,6289964,6194695,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-02,41443,26,713771,41443,282,76,2,0,524047,173912,168588,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-02,383553,567,6842695,383553,2210,312,26,6,10307371,3819297,3739731,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-02,151934,184,3873259,151934,1980,112,9,1,3724249,1363627,1326919,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-02,46969,25,562494,46969,225,12,2,0,1203816,441358,430725,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-02,1054422,2534,19518627,1054422,294076,264,37,5,14340743,5128870,5052750,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-02,12198,10,2557189,12198,1257,16,0,0,5817118,2068280,2015819,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-03,51916,35,908915,51916,8438,39,2,0,1384223,350852,345482,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-03,1161847,1893,28747133,1161847,2802,1035,43,17,16960666,6290763,6195353,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-03,41998,29,714749,41998,282,48,2,0,525137,173959,168677,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-03,386380,573,6853231,386380,2210,315,26,6,10320475,3820702,3741195,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-03,154481,189,3885185,154481,1980,104,9,1,3731083,1364120,1327573,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-03,48080,25,563672,48080,225,12,3,0,1206558,441456,430893,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-03,1061413,2557,19538190,1061413,294076,262,33,5,14360920,5129761,5053500,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-03,14591,11,2575382,14591,1257,22,0,0,5836908,2069638,2017734,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-04,52944,35,912180,52944,8438,35,2,1,1386856,350840,345475,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-04,1171277,1895,28778326,1171277,2802,1000,42,18,16981855,6291277,6195769,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-04,42569,30,716327,42569,282,48,2,0,526457,173996,168742,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-04,388686,580,6861490,388686,2210,284,25,6,10333457,3821918,3742486,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-04,156703,191,3896083,156703,1980,106,9,1,3737344,1364559,1328076,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-04,49012,25,565004,49012,225,14,4,0,1209441,441657,431104,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-04,1067863,2583,19557576,1067863,294076,245,28,7,14381562,5130600,5054204,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-04,16684,11,2591556,16684,1257,21,0,0,5856442,2070913,2019559,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-05,53607,35,914674,53607,8438,39,2,1,1389483,350879,345510,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-05,1181247,1905,28808745,1181247,2802,995,45,18,17005277,6291789,6196112,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-05,42967,31,717745,42967,282,48,2,0,527618,174106,168809,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-05,390178,592,6868714,390178,2210,276,21,6,10347759,3823174,3743897,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-05,158707,191,3907123,158707,1980,100,10,2,3743903,1364903,1328514,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-05,49949,26,566177,49949,225,16,4,0,1211769,441827,431324,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-05,1073519,2611,19570868,1073519,294076,250,28,8,14403267,5131236,5054624,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-05,18933,11,2604842,18933,1257,28,0,0,5876507,2072045,2021274,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-06,54149,35,916774,54149,8438,36,2,1,1391147,350937,345546,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-06,1190007,1910,28838850,1190007,2802,1009,43,16,17017041,6292125,6196369,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-06,43194,31,718773,43194,282,54,2,0,528150,174117,168832,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-06,391016,594,6871530,391016,2210,265,22,6,10354498,3823792,3744607,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-06,160520,193,3917010,160520,1980,103,12,2,3747785,1365110,1328778,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-06,50705,26,567176,50705,225,18,5,0,1212832,441854,431366,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-06,1078462,2615,19586019,1078462,294076,219,27,7,14417796,5131743,5054966,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-06,21179,11,2612795,21179,1257,33,0,0,5888223,2072515,2021992,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-07,54683,35,918568,54683,8438,39,2,1,1392034,350926,345525,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-07,1198992,1915,28864144,1198992,2802,1066,43,15,17021406,6291878,6196090,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-07,43429,32,719479,43429,282,47,3,0,528356,174129,168841,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-07,392329,595,6878049,392329,2210,267,20,6,10358189,3824102,3744926,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-07,162307,216,3925159,162307,1980,106,15,2,3749625,1365165,1328876,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-07,51484,26,567956,51484,225,21,5,0,1212965,441839,431362,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-07,1084018,2617,19598972,1084018,294076,227,29,7,14424387,5131981,5055093,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-07,23519,12,2621623,23519,1257,36,0,0,5893449,2072792,2022335,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-08,55231,35,920303,55231,8438,43,2,2,1394935,350999,345577,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-08,1211989,1920,28885562,1211989,2802,1070,43,16,17045294,6292899,6197032,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-08,43865,33,720602,43865,282,45,1,0,529424,174158,168898,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-08,393563,600,6882484,393563,2210,268,20,5,10372369,3825347,3746256,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-08,164675,216,3935482,164675,1980,97,13,2,3756037,1365552,1329349,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-08,52526,26,569147,52526,225,14,4,0,1217181,441967,431514,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-08,1091012,2623,19613443,1091012,294076,203,29,4,14446870,5132884,5055760,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-08,26329,12,2638425,26329,1257,48,0,0,5897130,2073016,2022621,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-09,56474,35,923986,56474,8438,37,2,1,1398277,351017,345580,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-09,1225133,1929,28918288,1225133,2802,1038,39,16,17067193,6293903,6197684,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-09,43986,33,722068,43986,282,33,1,0,530558,174216,168979,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-09,395386,613,6890281,395386,2210,262,19,5,10388719,3826622,3747689,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-09,167466,219,3948516,167466,1980,90,15,2,3762264,1365890,1329810,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-09,53645,26,570536,53645,225,14,4,0,1219465,442062,431661,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-09,1097997,2632,19633556,1097997,294076,196,32,3,14468674,5133902,5056618,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-09,29839,12,2658216,29839,1257,67,0,0,5914617,2073917,2024149,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-10,57278,35,926214,57278,8438,37,2,1,1401592,351037,345611,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-10,1241363,1933,28962875,1241363,2802,991,39,14,17090704,6294446,6198310,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-10,44240,34,724211,44240,282,33,2,0,531867,174251,169051,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-10,396978,618,6898236,396978,2210,252,17,5,10404326,3827800,3749019,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-10,170346,223,3960758,170346,1980,91,11,2,3768809,1366186,1330251,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-10,54812,26,571626,54812,225,16,5,0,1221574,442135,431769,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-10,1105640,2640,19653136,1105640,294076,188,32,3,14491310,5134802,5057444,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-10,34250,12,2676646,34250,1257,80,3,0,5930975,2074871,2025793,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-11,58021,38,929355,58021,8438,31,1,1,1404769,351062,345635,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-11,1255335,1940,29001059,1255335,2802,998,39,15,17114909,6294892,6198822,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-11,44484,35,725418,44484,282,29,1,0,533295,174241,169073,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-11,398456,626,6904940,398456,2210,250,16,5,10421686,3828838,3750390,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-11,173096,224,3972606,173096,1980,88,10,2,3775424,1366489,1330772,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-11,55939,26,572696,55939,225,16,4,0,1224162,442255,431933,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-11,1112363,2650,19671659,1112363,294076,185,27,3,14514103,5135562,5058227,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-11,39227,12,2692347,39227,1257,92,3,0,5945723,2075667,2027394,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-12,58687,38,931858,58687,8438,30,1,1,1409850,351103,345695,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-12,1268153,1944,29034553,1268153,2802,996,40,15,17143966,6295495,6199513,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-12,44711,35,726790,44711,282,23,1,0,534850,174287,169136,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-12,399874,632,6911014,399874,2210,247,15,4,10439876,3829832,3751884,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-12,175679,225,3984377,175679,1980,98,9,1,3782941,1366752,1331270,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-12,57066,26,574132,57066,225,14,4,0,1226524,442395,432138,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-12,1118305,2661,19688532,1118305,294076,175,22,4,14541141,5136397,5059082,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-12,43474,12,2703866,43474,1257,102,5,0,5962859,2076483,2029000,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-13,59305,38,933472,59305,8438,29,1,1,1411276,351128,345721,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-13,1281223,1951,29077696,1281223,2802,965,44,20,17163054,6295966,6200019,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-13,44862,35,727924,44862,282,26,2,0,535432,174308,169154,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-13,401400,635,6916785,401400,2210,243,17,1,10453072,3830407,3752674,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-13,177881,226,3994096,177881,1980,108,10,1,3788224,1366878,1331524,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-13,57995,26,574814,57995,225,14,4,0,1228045,442429,432216,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-13,1123413,2665,19702832,1123413,294076,195,25,8,14560832,5136835,5059466,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-13,46986,13,2713088,46986,1257,122,5,0,5974586,2076861,2029804,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-14,59881,38,935219,59881,8438,38,3,0,1413058,351179,345759,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-14,1290113,1952,29108697,1290113,2802,1005,47,15,17169584,6296279,6200292,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-14,45059,35,728538,45059,282,26,2,0,535792,174328,169173,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-14,402479,637,6920359,402479,2210,233,19,1,10460185,3830848,3753190,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-14,180412,226,4002622,180412,1980,113,10,1,3791145,1366964,1331636,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-14,58913,26,575361,58913,225,13,3,0,1230262,442444,432236,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-14,1128832,2666,19713410,1128832,294076,198,25,7,14569656,5137063,5059639,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-14,51081,13,2726146,51081,1257,101,3,0,5979433,2077141,2030230,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-15,60654,39,937262,60654,8438,40,4,0,1415075,351186,345760,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-15,1300770,1958,29139497,1300770,2802,1032,38,19,17197852,6297435,6201433,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-15,45348,35,729448,45348,282,31,2,0,536860,174352,169217,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-15,403639,647,6924344,403639,2210,246,19,1,10475462,3832027,3755025,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-15,183191,229,4011171,183191,1980,129,10,1,3793357,1367050,1331774,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-15,60285,26,576345,60285,225,14,3,0,1232234,442470,432263,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-15,1136213,2670,19725282,1136213,294076,197,24,6,14577349,5137459,5060001,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-15,56309,14,2744560,56309,1257,112,5,0,5995350,2077986,2032039,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-16,61857,39,940102,61857,8438,39,4,0,1418454,351228,345803,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-16,1331155,1963,29188484,1331155,2802,1016,36,15,17222728,6298131,6202342,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-16,45469,35,730983,45469,282,24,2,0,538098,174397,169314,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-16,633972,655,6931324,633972,2210,255,21,1,10492368,3833001,3756869,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-16,186743,229,4021340,186743,1980,136,10,2,3801183,1367383,1332508,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-16,62187,27,577805,62187,225,18,2,0,1235496,442515,432406,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-16,1145594,2678,19739595,1145594,294076,201,24,6,14602472,5138305,5061245,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-16,62354,15,2760296,62354,1257,123,6,0,6010237,2078608,2033590,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-17,63148,39,943506,63148,8438,39,3,1,1422379,351297,345872,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-17,1351197,1968,29235979,1351197,2802,1036,34,17,17249310,6298743,6203123,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-17,45690,35,731800,45690,282,23,2,0,539356,174423,169400,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-17,640104,665,6941102,640104,2210,263,19,1,10508548,3834011,3758659,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-17,191573,232,4036511,191573,1980,132,8,3,3808386,1367661,1333287,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-17,64093,27,579234,64093,225,25,3,0,1237866,442655,432605,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-17,1155302,2685,19762609,1155302,294076,197,23,4,14625205,5139208,5062384,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-17,69465,16,2780227,69465,1257,140,4,0,6024151,2079306,2035156,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-18,64219,39,946433,64219,8438,37,4,1,1425372,351321,345912,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-18,1371165,1974,29273985,1371165,2802,1060,32,15,17275711,6299542,6203966,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-18,45830,35,732825,45830,282,21,1,0,540763,174483,169486,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-18,647290,676,6948462,647290,2210,245,20,1,10525198,3834843,3760267,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-18,196308,235,4050035,196308,1980,136,5,3,3815495,1367936,1333933,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-18,65938,27,580758,65938,225,23,3,0,1240154,442730,432787,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-18,1164063,2694,19783260,1164063,294076,199,23,5,14646824,5140020,5063340,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-18,75600,16,2796502,75600,1257,134,4,0,6038505,2079306,2035156,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-19,65281,39,949766,65281,8438,34,2,1,1428498,351338,345905,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-19,1390158,1986,29321601,1390158,2802,1090,29,13,17305381,6300109,6204668,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-19,46037,35,733655,46037,282,16,1,0,541969,174482,169508,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-19,653383,686,6958273,653383,2210,235,18,1,10543243,3835697,3761894,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-19,200353,235,4063714,200353,1980,147,7,3,3822813,1368134,1334504,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-19,67437,27,582631,67437,225,24,2,0,1242880,442885,432958,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-19,1171736,2696,19801658,1171736,294076,210,23,5,14671403,5140552,5064008,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-19,81395,20,2810546,81395,1257,147,3,0,6052731,2080255,2037895,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-20,66273,39,952194,66273,8438,38,4,1,1430113,351344,345918,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-20,1406915,1990,29374198,1406915,2802,1124,33,15,17323548,6300365,6204943,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-20,46188,35,734057,46188,282,15,1,0,542634,174481,169495,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-20,660484,686,6965217,660484,2210,228,17,1,10555483,3836119,3762537,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-20,203881,238,4075540,203881,1980,148,7,3,3828992,1368210,1334822,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-20,68577,27,583824,68577,225,20,2,0,1244298,442912,432999,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-20,1178237,2696,19818623,1178237,294076,215,21,6,14691758,5140554,5064046,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-20,86991,22,2821207,86991,1257,155,3,0,6063269,2080547,2038557,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-21,67243,39,954441,67243,8438,39,4,0,1432090,351337,345897,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-21,1421842,1994,29408046,1421842,2802,1163,34,15,17331174,6300637,6205212,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-21,46360,35,734798,46360,282,16,0,0,543035,174464,169483,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-21,666182,688,6970877,666182,2210,243,14,1,10561241,3836455,3762868,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-21,207490,238,4085713,207490,1980,150,9,2,3832455,1368316,1334978,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-21,69755,27,584769,69755,225,24,2,0,1246392,442933,433016,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-21,1185646,2696,19831384,1185646,294076,248,20,5,14702408,5140922,5064310,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-21,92431,22,2836830,92431,1257,163,4,0,6067846,2080766,2038962,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-22,68169,39,956038,68169,8438,38,3,1,1435082,351338,345924,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-22,1442735,1998,29438118,1442735,2802,1177,41,13,17356277,6301120,6205786,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-22,46676,36,735521,46676,282,14,1,0,543991,174443,169487,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-22,672275,697,6977889,672275,2210,252,9,1,10575577,3837327,3764216,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-22,211753,242,4097390,211753,1980,165,11,2,3838774,1368609,1335634,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-22,71590,28,585983,71590,225,25,2,0,1249814,443018,433153,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-22,1195179,2703,19799696,1195179,294076,256,24,5,14707068,5141776,5065196,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-22,99468,23,2855840,99468,1257,180,6,0,6080341,2081245,2040118,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-23,69419,39,960164,69419,8438,42,3,1,1438292,351369,345969,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-23,1466800,2003,29497056,1466800,2802,1162,44,13,17380393,6301826,6206658,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-23,46980,36,736391,46980,282,18,1,0,544921,174437,169502,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-23,681130,704,6990545,681130,2210,252,7,1,10591278,3838578,3765976,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-23,216878,244,4112982,216878,1980,161,8,1,3844641,1368853,1336147,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-23,73572,28,587958,73572,225,32,0,0,1252101,443087,433272,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-23,1205520,2714,19831384,1205520,294076,243,23,4,14745376,5142269,5065839,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-23,107872,24,2876300,107872,1257,194,9,0,6092037,2081974,2041576,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-24,70659,39,963829,70659,8438,42,3,1,1441240,351383,345997,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-24,1491562,2011,29541462,1491562,2802,1180,43,13,17399288,6302450,6207287,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-24,47344,37,737037,47344,282,18,1,0,546050,174463,169556,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-24,691564,710,7005025,691564,2210,271,11,1,10604699,3839584,3767471,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-24,222149,246,4129610,222149,1980,157,10,1,3850003,1369005,1336560,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-24,75575,29,590037,75575,225,28,0,0,1254558,443190,433438,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-24,1215677,2725,19842436,1215677,294076,244,25,2,14763092,5142359,5066048,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-24,116423,31,2897196,116423,1257,209,9,0,6102986,2082526,2042840,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-25,71683,40,967052,71683,8438,42,3,0,1443877,351395,345998,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-25,1515164,2018,29598206,1515164,2802,1182,43,15,17421878,6302839,6207679,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-25,47660,37,738112,47660,282,20,1,0,547220,174482,169601,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-25,702561,713,7018859,702561,2210,265,14,1,10619356,3840368,3768754,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-25,227182,250,4146281,227182,1980,157,6,1,3856412,1369242,1337045,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-25,77349,29,591527,77349,225,24,0,0,1256404,443263,433547,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-25,1224825,2734,19860220,1224825,294076,253,19,4,14782681,5142583,5066326,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-25,124525,33,2916003,124525,1257,209,10,0,6114560,2083087,2044043,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-26,72571,40,970109,72571,8438,42,3,0,1446665,351465,346066,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-26,1534948,2022,29649365,1534948,2802,1177,44,15,17447023,6303244,6208197,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-26,47945,37,738880,47945,282,22,2,0,548282,174450,169588,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
2022-03-26,712260,722,7031844,712260,2210,295,19,1,10635154,3841200,3770170,5115451,2,"Australia","Queensland",NA,"36068882"
2022-03-26,231536,257,4160608,231536,1980,151,5,1,3862928,1369487,1337542,1756494,2,"Australia","South Australia",NA,"165128d0"
2022-03-26,79040,29,593473,79040,225,28,1,0,1258586,443336,433703,535500,2,"Australia","Tasmania",NA,"86525f8e"
2022-03-26,1233052,2743,19877518,1233052,294076,250,18,4,14804353,5142812,5066637,6629870,2,"Australia","Victoria",NA,"6c5dccdb"
2022-03-26,131952,35,2932032,131952,1257,194,8,0,6125923,2083527,2045053,2630557,2,"Australia","Western Australia",NA,"1f999f12"
2022-03-27,73344,40,972364,73344,8438,45,3,0,1448769,351490,346090,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3"
2022-03-27,1552368,2023,29701401,1552368,2802,1171,47,18,17462701,6303168,6208160,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0"
2022-03-27,48226,37,739358,48226,282,14,3,0,548875,174413,169564,245562,2,"Australia","Northern Territory",NA,"a079fdb2"
